event_id,user_id,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,off_hours_flag,weekend_activity_flag,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,attack_stage_score,sequence_progression_score,contextual_risk_score,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,contextual_risk_normalized,sequence_risk_normalized,attack_stage_normalized,contextual_signal_count,m12_risk_score,m12_risk_level,m12_attack_prediction,model_agreement,m12_security_alert,m12_detection_explanation
E000101,U016,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000124,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000622,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000188,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000257,U016,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000684,U002,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000095,U002,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000540,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000623,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000193,U009,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000197,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000201,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000259,U009,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000267,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000276,U009,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000340,U009,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000484,U016,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000554,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000692,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000034,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000125,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000066,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000194,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000202,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000068,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000220,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000032,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000026,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000102,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000256,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000264,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000330,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000336,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000394,U014,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000417,U014,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000262,U017,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000274,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000328,U017,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000410,U017,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000252,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000322,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000324,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000396,U007,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000470,U007,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000482,U007,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000468,U017,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000545,U017,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000552,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000556,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000625,U017,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000707,U017,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000716,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000216,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000039,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000498,U010,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000565,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000348,U008,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000613,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000019,U002,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000023,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000467,U009,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000541,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000612,U009,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000628,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000685,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000062,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000119,U018,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000123,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000261,U018,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000271,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000327,U018,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000338,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000029,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000036,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000103,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000132,U007,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000185,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000248,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000250,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000542,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000604,U001,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000224,U010,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000288,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000295,U010,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000359,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000436,U010,transaction,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000408,U018,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000477,U018,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000485,U018,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000549,U018,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000292,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000352,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000725,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000729,U005,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000357,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000699,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000425,U003,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000430,U003,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000346,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000354,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000431,U005,transaction,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000487,U011,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000535,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000617,U011,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000533,U001,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000018,U001,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000733,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000110,U011,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000179,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
